numero_norma,version,sumilla,tipo,estado,sistema,fecha_publicacion,fecha_emision,enlace
Resolución SBS N° 2579-2016,v1.0,"Modifican plazo máximo para la presentación de los planes de adecuación, establecido en la Cuarta Disposición Final y Transitoria del Reglamento de Inversiones de las Empresas de Seguros",Resolución,Vigente,SS,09/05/2016,04/05/2016,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66PIwO9B2GmahyzPxCppervpzTNeqEwb+VShJInVQPHeLjdogk8Mrc5tv4MWuKknsTpBrq89HANsaMth3FtAn+KPyJgd2buDTgTLj/poHGmKV6LGQYPwkPX3qq/xK0UKVXQ==
Circular G-187-2016,v1.0,Actualización del capital social mínimo correspondiente al trimestre abril- junio de 2016.,Circular,Vigente,"SF, SS",09/04/2016,06/04/2016,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66PIwO9B2GmahyzPxCppervppfncRyulqTgHH5tWzTmtmKqqEavGlvQCxYe86nvtpglX9053Nvo+Pf5U563mRkksfVsDUWJLiZwRvsacWjOr1Dt7ngICrgoWmJB8Kx1NZRQ==
Resolución SBS N° 1692-2016,v1.0,Modificación del artículo 4° del Reglamento para la constitución de las reservas matemáticas de los seguros sobre la base del calce entre activos y pasivos de las empresas de seguros,Resolución,Vigente,SS,30/03/2016,23/03/2016,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66PIwO9B2GmahyzPxCppervoO5o7TAlj7bb7USBSDx8jjFienGHeuLyRUGHGyWHnulAlsFN425eMgm3u6lbBVmr83Asg4m3GzW9f6YreLmD3NXpvZh8pfQqg7nTEvUB+YCg==
Resolución SBS N° 1694-2016,v1.0,Modificación del artículo 8° del Reglamento para la Constitución de la Reserva de Riesgos Catastróficos y de Siniestralidad Incierta,Resolución,Vigente,SS,30/03/2016,23/03/2016,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66PIwO9B2GmahyzPxCppervoHiCO6KiIrhgrZLMRTx4JNAx5zDNqiTHk81efvHfbKNFn0MJR4wPjDwDyY3UukIroSVBdyGXaNbjq+XD6gP/do/NyKD7Swg6g9p/L3CTyqAg==
Resolución SBS N° 1041-2016,v15.0,Aprueba el Reglamento de Inversiones de las Empresas de Seguros.,Resolución,Vigente,SS,27/02/2016,26/02/2016,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66PIwO9B2GmahyzPxCppervpEEWdvVsMAQVBJqdKVPp5blNqcBNeamWcx/wYFS6BRlgIiRImKjx7eHLL6+zUTuolQH/FoQQ4g5lzirI1huvOnQVHaGHaKc9pZnKLWuYsq6g==
Resolución SBS N° 925-2016,v1.0,Modifican el Reglamento de Requerimientos Patrimoniales de las Empresas de Seguros y Reaseguros,Resolución,Vigente,SS,24/02/2016,18/02/2016,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66PIwO9B2GmahyzPxCppervogN4yNJaKKrV8c11Z59tUf0FIUQOXkQuWcC1OodQrEfIuxPduvvfvEErGg/pQYmFFUwNzuzZ2+08EKJdG46+KbB5l4IttiX9A3HrcxrIWs2w==
Resolución SBS N° 604-2016,v1.0,"Resolución que incorpora Tercera Disposición Final y Transitoria al Reglamento de constitución de reservas matemáticas de los seguros sobre la base del calce entre activos y pasivos de las empresas de seguros, aprobado por Res. 562-2002 y sus normas modificatorias.",Resolución,Vigente,SS,06/02/2016,03/02/2016,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66PIwO9B2GmahyzPxCppervrk52Zv6aGXMfw/NkTcQOJCtNP1gLTJjp+sfsYEfb+1vucfaFc9zZxGxR8YPnLo2podBNdlqPbs+JbtckLw9DlgkqqpI378tXkIqfPfe1Sq5g==
Resolución SBS N° 603-2016,v1.0,"Modifican el ""Reglamento de cómputo de instrumentos representativos de capital en el patrimonio efectivo de las empresas del sistema financiero"", el ""Reglamento de requerimientos patrimoniales de las empresas de seguros y reaseguros"" y aprueban otras medidas",Resolución,Vigente,"SF, SS",06/02/2016,03/02/2016,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66PIwO9B2GmahyzPxCppervpZqjpMUXlAI0FNv6YakCVO0nUuj0E6cv7YAhKPsCMr22a9iteNoT3Nro41ANJ2kOrqdPU8uJe4bMhdLvQDyd9HiwOYdj31gJiuSZLuy5r3NA==
Oficio Múltiple N° 1871-2016-SBS,v1.0,Alcances del artículo 22 de la Ley de Contrato de Seguro - Rehabilitación de cobertura,Oficio múltiple,Vigente,SS,,18/01/2016,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66PIwO9B2GmahyzPxCppervr9DXir4Tmrrpufnn5wWSFOx08rGFzleXKxfpvmYI6qmrDgq5o2TZ3/rwJWrKCQMEI4DdtZU3VXAqMDdq9+ia1uNXtam2yoUPMIFJfdaXaGGw==
"Circular AS-25-2016, CS-30-2016",v1.0,Circular sobre actualización del capital social mínimo de las empresas corredoras de seguros y auxiliares de seguros correspondiente al año 2016.,Circular,Vigente,SS,16/01/2016,13/01/2016,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66PIwO9B2GmahyzPxCppervqyPH94AH8JGE8VjwUKGBnp6UyzizVRBLRKIn5MZti96RXGWkslO9T22eGUxAo45qOhkZYoQgOu/BDdAvLvX/T2KpTmSPTpQBQQmJE7S/gYBA==
Oficio Múltiple N° 1191-2016,v1.0,Precisiones sobre carta de nombramiento de los corredores de seguros,Oficio múltiple,Vigente,SS,,11/01/2016,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66PIwO9B2GmahyzPxCppervrYLlrdOwIhigu+jXSglZuYficnYHNzaSypxCzF4OS5EqRg1/vTMvj0ZLp4iIve6wRtnboHUCusjTn8U4nlSWR94lVY3NwMSOXtZde1IPO7dw==
Oficio Múltiple N° 1033-2016-SBS,v1.0,Tasa Interna de Retorno - TIR,Oficio múltiple,Vigente,SS,,11/01/2016,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66PIwO9B2GmahyzPxCppervqS50BDfg0ejQkWsWuZkAhvLF7i1pdaNMxGpDhU/u/pvBaCysHANJDoIBr1nw7VMr4mTLO0KEM5K5uRzFndtHtpRbSQDbhJ0YJ7dE9D/hSWjg==
Circular G-186-2016,v1.0,Actualización del capital social mínimo correspondiente al trimestre enero- marzo de 2016.,Circular,Vigente,"SF, SS",09/01/2016,06/01/2016,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66PIwO9B2GmahyzPxCppervqK2OzVniPr10SoDqba0v3SIP9SQX+yYpM07k3tsHJ2jClASqJ6jX6SLD2QITDasUXUXifyAZCmxfrqiQ91QFkCf8zzP8lWt+19tNQigjB+iA==
Oficio Múltiple N° 50020-2015,v1.0,Ampliación del plazo de adecuación para el cálculo del requerimiento de patrimonio efectivo por riesgo de crédito para las fianzas hasta junio de 2016.,Oficio múltiple,Vigente,SS,,31/12/2015,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66PIwO9B2GmahyzPxCppervom/WG2v3g2r5VT9ZwTfhKafyhTD3Ws3DBMKcAwkrehyCNKmlOlM4aD7wLfKzeHux1+kBLRe4YT66KdEdB5YhVqAM8/EFteiaUEKJw+UPeijw==
Oficio Múltiple N° 42478-2015,v1.0,Precisiones respecto a los documentos que se encontrarán sujeros a revisión y registro de esta Superintendencia conforme lo dispuesto en el artículo 8° del Reglamento de Registro de Modelos de Pólizas de Seguros y Notas Técnicas.,Oficio múltiple,Vigente,SS,,05/11/2015,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66PIwO9B2GmahyzPxCppervq1BIdk6ZqIAnpzThRRnuFbakvUB1zo2foZOpUd7VAN3+gEQ/9ZZ6ILHnF70O0oCR0JKWYDc1+kcYaIak+/uqNId4gYNaLzOvHPmpb+itpLsw==
Resolución SBS N° 6468-2015,v1.0,Modificaciones al Plan de Cuentas para las empresas del sistema asegurador (entra en vigencia a partir de noviembre 2015),Resolución,Vigente,SS,30/10/2015,28/10/2015,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66PIwO9B2GmahyzPxCppervqAuj6VEdsZrb7xN/RJ0CbiwgAB+PJ0p+CmQd2aYm7JGXnqueP5rRKX+ARi+JSh0xh+YJO8HCk9+3UVdazZSUIKAHCoJlYSi1ZIIEsNzrSxVg==
Resolución SBS N° 6420-2015,v2.0,Reglamento de Adquisición de la propiedad en el capital social de las empresas supervisadas y de los propietarios significativos. (Entra en vigencia a partir del 01 de enero de 2016),Resolución,Vigente,"SF, SS, SPP",28/10/2015,23/10/2015,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66PIwO9B2GmahyzPxCppervq3zyfiqhzpwlep0dJvE9LMFhEa65IB0EvyVvNsSElODoQ/a5rO4BDg4Nd1e/WXOL8PiCFxrDE4/TMbrouXI1ciTGToX9uczi8Am1ILdiSNBg==
Circular G-185-2015,v1.0,Circular sobre actualización del capital social mínimo de las empresas supervisadas correspondiente al trimestre octubre - diciembre de 2015,Circular,Vigente,"SF, SS",14/10/2015,17/10/2015,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66PIwO9B2GmahyzPxCppervpJI+ZuVu9HQeZr/G4b3J6Wm6Av+jDml7WkoJDau1uQOUPUxoQFdMR2XSa1CTZvItw/R+67yv4zYHNiY+am5SUhhdtdgwcJSKYRoGt5EuITQQ==
Resolución SBS N° 5780-2015,v2.0,Aprueban nuevas Normas Especiales sobre Vinculación y Grupo Económico,Resolución,Vigente,SS,28/09/2015,24/09/2015,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66PIwO9B2GmahyzPxCppervr3Owspz3tLouwTbpJhkXVPsIWCbZCvG2DWkvHsM/UzVD9nmoXZQTq/XhL6S9wNTihNCPdYpTR7m0/Ae6wFKh/SPTZ9rr4ZjsqYRa0vdZijqQ==
Oficio Múltiple N° 35611-2015-SBS,v1.0,Derogación tácita de la obligación de la firma del asegurado o contratante en la copia de la políza emitida y sus modificaciones por la empresa de seguros.,Oficio múltiple,Vigente,SS,,21/09/2015,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66PIwO9B2GmahyzPxCppervqmdxA/37kFpwy7J575s/+0YyfFHPfLmjk9uWUr/bjQntl6R+IFBIk6KhrsZ/8b9R4cWQ/u8xg8R0DcNdW+sf60LjJ5fEGALG0R8d73YGMM3w==
Resolución SBS N° 4623-2015.,v1.0,"Modificación de procedimientos administrativos N°s 138 y 140 del TUPA de la SBS, relativos a solicitudes de designación de Oficiales de Cumplimiento.",Resolución,Vigente,"SF, SS, SPP, LA/FT_SBS, LA/FT_otros",14/08/2015,12/08/2015,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66PIwO9B2GmahyzPxCppervqsLiQOUea3JquoLCwQES2wxqApccAAWq3o0Tty+v81Y2HVMg2IgVw0QXFFfs6SEYj6lazOb+dBiEogAeyAzA1X
Oficio Múltiple N° 25508-2015,v1.0,"Realiza precisiones a las definiciones de los riesgos ""Accidentes personales"" y ""Asistencia Medica"", modificadas por Resolución SBS N° 3089-2015.",Oficio múltiple,Vigente,SS,,09/07/2015,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66PIwO9B2GmahyzPxCppervrtnOg2cT5SfsJvjjDrlCXXj2nC0K7/iqVaV5WyDbPKkDdvXoS7x9VTNGBX7QsZT1XAI9dj9OT2w3MUArLsD8o9IiqTrfsGLCdBxmjqh8zYVg==
Resolución SBS N° 4007-2015,v1.0,Modificación el Reglamento para la negociación y contabilización de productos financieros derivados en las empresas de seguros.,Resolución,Vigente,SS,11/07/2015,08/07/2015,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66PIwO9B2GmahyzPxCppervp9bkDH2ajrPTw4Cu8FyaHQvTe1lJ+DpZzDFEw5pzqTrLeYhCT+uavUfUPhqlAzkFQTU2XJoTZF9U5cfMItE1vJAMCkBeS97wu9/4SFVO4Phw==
Resolución SBS N° 4008-2015,v1.0,Modificación del Reglamento de Pago de Primas de Pólizas de Seguro.,Resolución,Vigente,SS,11/07/2015,08/07/2015,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66PIwO9B2GmahyzPxCppervpYAUd+ebc4zeSz4lfQrgSkLoRXo/6zlkRvOIttTqROUHpxs5cTpAx9duKRsI7in2PDhICUTbPF4TAUdMINkyyFbw+4eNnd0vKkVMvr+sNm3w==
Circular G-183-2015,v1.0,Actualización del capital social mínimo correspondiente al trimestre julio- setiembre de 2015.,Circular,Vigente,"SF, SS",11/07/2015,08/07/2015,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66PIwO9B2GmahyzPxCppervqrBzILfp7bHouDUrtIG1KR7dAUG48+HAz9hNHS3Jg5Qg55dRvfYq5jc0kvo5Pa9B2FfvXspsJxyO5thFeWiY+GYLZiQRa6365xsHQ2FHgO7g==
Resolución SBS N° 3089-2015,v1.0,Modifica el Plan de Cuentas para Empresas del Sistema Asegurador.,Resolución,Vigente,SS,06/06/2015,03/06/2015,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66PIwO9B2GmahyzPxCppervpuCj9KbcU9vxBCo2q2mQK7gk+4E+U+DQoPlO+ln9PolRi8qTVO8H32+7HtNdc2uufFsYTkn6hjc26TZSfPVXgdpKZEDfYs/54+kR/g0RpJ0Q==
Oficio Múltiple N° 19376-2015-SBS,v1.0,Ampliación del plazo de adecuación para el cálculo del requerimiento de patrimonio efectivo por riesgo de crédito aplicable a las fianzas (Res. SBS N° 2904-2014),Oficio múltiple,Vigente,SS,,29/05/2015,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66PIwO9B2GmahyzPxCppervoGmnPG/1j+M7Z/uQ0eUQaCm5x2b2LmPyfE9EX+akAWekZE54FCAYKvJtEZlC3I3WvD7TaHmbivJfhoHiVBbDfIMRhrLsXIOcG1u7EPWcpd0A==
Oficio Múltiple N° 17601-2015,v1.0,"Acceso de las personas con discapacidad a los productos y servicios ofertados por las aseguradoras - la Ley General de la Persona con Discapacidad - Ley N° 29973, Reglamento aprobado por DS N° 002-2014-MIMP, y en las Normas Complementarias aplicables a los seguros de salud, Resolución SBS N° 3203-2013",Oficio múltiple,Vigente,SS,,18/05/2015,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66PIwO9B2GmahyzPxCppervrPDWh47yy/tWVuNkyDno1y+qlM79/s1c4LCJRYnAKUmzUHpQJH13F0KR6JLZu/0ncEULsWeT9d+Ah7kFPAlJYCQACQYr0gcLVYU2l1i4rzIw==
Resolución SBS N° 2660-2015,v5.0,Reglamento de Gestión de Riesgos de Lavado de Activos y del Financiamiento del Terrorismo (Ver plazos de adecuación establecidos en el artículo 2° de la Resolución SBS N° 4705-2017 ),Resolución,Vigente,"SF, SS, SPP, LA/FT_SBS",18/05/2015,14/05/2015,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66PIwO9B2GmahyzPxCppervr03LPtWW0XleQXwu/6CZonP7AMusrCRK+BGn2afHwVGxl76r1CAIuvKCcYqOX+Ddm5uESy2NsUi4WGkZazs43ZTYg4FwPPH3U1j2709QvDyg==
Circular G-182-2015,v1.0,Indicadores clave para la gestión de la continuidad del negocio.,Circular,Vigente,"SF, SS, SPP",09/05/2015,06/05/2015,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66PIwO9B2GmahyzPxCppervoVX5RAz4qkGDS8L6IuNk/pPyyxYmzH8sQqOUwRSkN5eeCBgueJvBfOOrU+7Pn9iUDDmSrgDT4wg3TKpE9n5/GrOgLLTxIfNcYxK8E6w6EIEQ==
Circular G-181-2015,v1.0,Actualización del capital social mínimo correspondiente al trimestre abril- junio de 2015.,Circular,Vigente,"SF, SS, SPP",22/04/2015,20/04/2015,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66PIwO9B2GmahyzPxCppervr0oOjJJY0geLotaJVWR8uVn/rGfRo8PCCvkSFoincG5ZGNSovF4zoGT7uqXSyYaD5GFs5ks/VWSyoqqTvRs8ZONnS1AusAuV+arB3MOB+LSw==
Oficio Múltiple N° 10287-2015,v1.0,Presiciones al artículo 7° del Reglamento de Registro de Intermediarios y Auxiliares de Seguros.,Oficio múltiple,Vigente,SS,,20/03/2015,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66PIwO9B2GmahyzPxCppervo5WGk+vdPMjbFKRv9wB9NBc7wcxxqNKftfm4pzeLUMr7MJtSrvPJWcnE/ldCqMKDYOQD4Mrf5s3f0ZGFI9DSpsVwNNWUbszfUGkUX0Uskp2A==
"Circular AFP-147-2015, S-657-2015",v1.0,Rangos para rentas vitalicias diferidas y partición del capital para pensión para la renta combinada. Se modifica la Circular N° AFP-117-2010 en lo referido a la oferta de la renta temporal con renta vitalicia diferida y se establecen las condiciones de partición de capital para pensión aplicable a la cotización de la renta combinada.,Circular,Vigente,"SS, SPP",21/03/2015,19/03/2015,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66PIwO9B2GmahyzPxCppervqVAZnoEv+uJFGCprN/ZCoxR+oxXtFqn6E6rq+G0ZeaVzs6bRc5Us4IK4ObhXiFcpdPYgEZOf93FOFKtch87X9QRutIzngLVySG3FmIdLSZlQ==
Resolución SBS N° 1782-2015,v1.0,"Modifican el Reglamento para la Evaluación y Clasificación del Deudor y la Exigencia de Provisiones, el Reglamento para el Requerimiento de Patrimonio Efectivo por Riesgo de Crédito y el Manual de Contabilidad para las empresas del sistema financiero",Resolución,Vigente,"SF, SS",21/03/2015,19/03/2015,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66PIwO9B2GmahyzPxCppervr/+TvzaAViIls8tG6oQ3NLn7VVfhC0HzmgFUnVZOGXwTDyqBHZHv83bFf69oRszQbdISam3aPnCJE3n9RC/aTZQwGRMjGn7DLcryXFxL8CFw==
Resolución SBS N° 1783-2015,v1.0,Modifican el Reglamento de los Regímenes Especiales y de la Liquidación de las Empresas del Sistema Financiero y del Sistema de Seguros,Resolución,Vigente,"SF, SS",21/03/2015,19/03/2015,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66PIwO9B2GmahyzPxCppervpM12tnADu9f9Kh2nMuEIEW3PIpIisdAqjSOU4naRD1nBbQq48q2qrUC+wRUOfmqqrh5sYO/lww7FduVbn1YnhnOvws18Eb8ryWF94Q4EDC0w==
Resolución SBS N° 1601-2015,v1.0,Incorporan el artículo 4°-A al Reglamento de Requerimientos Patrimoniales de las Empresas de Seguros y Reaseguros,Resolución,Vigente,SS,11/03/2015,06/03/2015,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66PIwO9B2GmahyzPxCppervq84Kl98PanH7zVGiFxLlkbtTHc6BFwsQiJrgp+sdrXYtlM4SrN02rjMjpbfU+1V1BMrwBlnywM3dDXhgRrsahzsRXcxH/Zs/NymA33gDujlQ==
Oficio Múltiple N° 7139-2015-SBS,v1.0,Tratamiento de la información de datos personales de los clientes o de terceros por parte de las empresas.,Oficio múltiple,Vigente,"SF, SS, SPP",,26/02/2015,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66PIwO9B2GmahyzPxCppervohudZ5bwmQ54R0rcvlHAGgSGDFq1mlNeNmwp+EqUfVN2RluCUc4uXlDmDgp97Mth0CIIGAj555i6I8tvofLL9Jy+XvI2xdqGupg6N1lh2nCg==
Oficio Múltiple N° 1568-2015-SBS,v1.0,Cláusula de inicio de cobertura del seguro.,Oficio múltiple,Vigente,SS,,16/01/2015,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66Ar+LIbOKeBV02kcyJ2IZ6sYvYIyL9id+IjTeRxd+zfF60HNtbK+u79z3uUpiYIfswF5wLcw9+/Hh59CcN6pbblc7VuEhGzO6fDQLnbT7LRk+smR4xgAkwvZq6lg6knXVA==
Circular G-179-2015,v1.0,Actualización del capital social mínimo correspondiente al trimestre enero- marzo de 2015.,Circular,Vigente,"SF, SS, SPP",17/01/2015,14/01/2015,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66PIwO9B2GmahyzPxCppervpHLomJpwkuUMQ9yc0CG2RnIUxFRrfxhj307oqAhAhShn8KgEn+D8SuzuhAWn/MRePsm6lVvFg/0F5zX1dj0Q3sqBqYXHFBApUCRRscuurZTA==
