numero_norma,version,sumilla,tipo,estado,sistema,fecha_publicacion,fecha_emision,enlace
Resolución SBS N° 494-2020,v3.0,"Aprueban el ""Procedimiento Operativo para el Cálculo y Pago de las Primas al Fondo de Seguro de Depósitos Cooperativo"".",Resolución,Vigente,COOPAC,31/01/2020,30/01/2020,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66PIwO9B2GmahyzPxCppervoxv697h5MoWg3OVT6azCXjGUJ/kSqyMsCeVikwj2Bhr2JeV2tU1w/AGPEEQIv/f5ixFQpUtdPR1RAD/IHRQn4s4z3aeNs2Qc/iA3GBhnUoOQ==
Resolución SBS N° 0158-2020,v4.0,Aprobación del Estatuto del Fondo de Seguro de Depósito Cooperativo,Resolución,Vigente,COOPAC,14/01/2020,13/01/2020,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66PIwO9B2GmahyzPxCppervplrxOoofJwnElKlGruX9o8ewv3lMBX6quxQxbI8CetiJMGRBbDA/VbueC+tqlbrN7jZXYtTSRN6gbrbo/k8iKj50PY4FXKCCAQyBEcBwixaQ==
Oficio Múltiple N° 48189-2019-SBS,v1.0,Procedimiento para considerar como garantía preferida a los terrenos y predios urbanos no asegurados por las empresas de seguros,Oficio múltiple,Vigente,COOPAC,,11/12/2019,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66Ar+LIbOKeBV02kcyJ2IZ6s4b3kr8ZWTsFxEjk5hD5NRZHdNjd0r7aYLQPsmpAQv1WDC/3oee7A8ndGrAhAhl4j3+8HAzqyh7zP9OnzmIgwv3d/U/uhDybJwQqTgnFpzNw==
Resolución SBS N° 5646-2019,v1.0,Modifican el Reglamento del Fondo de Seguro de Depósitos Cooperativo.,Resolución,Vigente,COOPAC,30/11/2019,29/11/2019,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66PIwO9B2GmahyzPxCppervqVoPhaqi9Ac7rcn4Df1/89L41oQgjTBOpwXrXj9LnbVQjho8JdR7WlhZx/G5eFErHiM5w75LhOt1K9KzfdvbzM
Resolución SBS N° 1310-2019,v1.0,"Modifican Reglamento de Infracciones y Sanciones de la SBS, aprobado mediante la Res. N° 2755- 2018.",Resolución,Vigente,"COOPAC, LA/FT_UIF",29/03/2019,27/03/2019,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66PIwO9B2GmahyzPxCppervoaC3v20BQLpZue/H4PWs3dKEN6YzVQNosZXiABcLfgjAKfIFqQTnxlXpJYmsUMbfngoH2hm9hWsnHUZaH+8B4DeUijdBZhBmjOVKn6dlYkrA==
Resolución SBS N° 1308-2019,v4.0,Se aprueba el Reglamento de Patrimonios Autónomos de Seguro de Crédito de las Cooperativas de Ahorro y Crédito (COOPAC) e incorporan procedimiento en el TUPA de la SBS.,Resolución,Vigente,COOPAC,29/03/2019,27/03/2019,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66PIwO9B2GmahyzPxCppervpvLLu90CEA3ef3KBnHawiqVBzVrRt7Evl6iO+/ienDXNEBuR/eCByPMECXYVNGWqJtGIiLrsaVciXoGx0btQ1rcNy0OFb87dtqOyiWAxpkuQ==
Resolución SBS N° 577-2019,v3.0,"Se aprueban los Manuales de Contabilidad para las Cooperativas de Ahorro y Crédito No Autorizadas a Captar Recursos del Público de Nivel 1, Nivel 2 y Nivel 3.",Resolución,Vigente,COOPAC,15/02/2019,13/02/2019,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66PIwO9B2GmahyzPxCppervqXEmU2NRJJ3BuQZWD1XWwiNpW0Zgn/22H1mCsTttUi6crz+/F6cuT9X+/w7Wv1ikEKEJlXa6pAxayQxD4cEX3oXiwLQ+zgcJMkF9APqlfqSQ==
Resolución SBS N° 480-2019,v18.0,Se aprueba el Reglamento General de las Cooperativas de Ahorro y Crédito no autorizadas a captar recursos del público,Resolución,Vigente,COOPAC,07/02/2019,06/02/2019,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66PIwO9B2GmahyzPxCppervqHQdon3L2cZ/RT6JH21TGlJrl/JCIyb7z2jP3YgB4MqA6k6LTxLLmIOYk6XDmhwEccfyil2bwawa+qhUGbAvHsikbYSuOx3xvfDVQpQ+C1Lg==
Resolución SBS N° 034-2019,v1.0,"Procedimiento aplicable a las cooperativas de ahorro y crédito no autorizadas a captar recursos del público que al 1 de enero de 2019 se encuentran con solicitud, presentada por la Superintendencia, de disolución y liquidación en trámite ante el Poder Judicial sin que se haya expedido sentencia.",Resolución,Vigente,COOPAC,05/01/2019,04/01/2019,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66PIwO9B2GmahyzPxCppervpYOS0Gkj5uWGRtzvKEBpvXm5n0pJggKds+0tt6958LGGUScxCDg+PqOu1/zJCEklp9oRIja1sEo81W1VjT1oOD
Resolución SBS N° 5061-2018,v11.0,Reglamento del Fondo de Seguro de Depósitos Cooperativo.,Resolución,Vigente,COOPAC,28/12/2018,26/12/2018,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66PIwO9B2GmahyzPxCppervr2Rh3ulJSd6qEvd6ir/pvkaX4QabCUr+kbHD6X4BKyV+8yAUBqFX5cjiM7749t4T++SXQMY6Y/y8QKk+GBdTmDfkj0NmgAHm/isf+bD0vZzg==
Resolución SBS N° 5076-2018,v2.0,Reglamento de Regímenes Especiales y de la Liquidación de las Cooperativas de Ahorro y Crédito No Autorizadas a Captar Recursos del Público.,Resolución,Vigente,COOPAC,28/12/2018,26/12/2018,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66PIwO9B2GmahyzPxCppervomqtQ37HXKNnyb1KEN7Hhis99z3qbeFv04FjJwtrbLeir2RcrPHHTzdlJ4VX+MUolq9YNS3uWE3skv3Yrpp598
Resolución SBS N° 4977-2018,v2.0,Aprueban el Reglamento de Registro Nacional de Cooperativas de Ahorro y Crédito No Autorizadas a Captar Recursos del Público y de las Centrales e incorporan procedimiento N° 178 en el TUPA de la SBS.,Resolución,Vigente,COOPAC,18/12/2018,17/12/2018,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66PIwO9B2GmahyzPxCppervqHwdbl06B28VpCYxsWbQmHO+fVBHMW2W/bUTtpwAwH6nG+Q6CsaP3WKctzQdQzPef5+1CRcHihLFBo3PFM7hfj
Resolución SBS N° 13278-2009,v3.0,Reglamento de la Gestión Integral de Riesgos para las Cooperativas de Ahorro y Crédito No Autorizadas a Operar con Recursos del Público.,Resolución,Vigente,COOPAC,25/09/2009,22/09/2009,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66PIwO9B2GmahyzPxCppervp+/830Bym7N0zqk1QTu3y+1X945LLZ0r8TNTOfUgCZy/iBhKm/CqkbPinF28JBqAsu+3VoQfBg67sHIIrEUOakefeRohSDIXWenMbIO4k5Mg==
Resolución SBS N° 85-2007,v1.0,Modifica artículo 5° del Reglamento de Cooperativas de Ahorro y Crédito no autorizadas a operar con Recursos del Público.,Resolución,Vigente,COOPAC,28/01/2007,24/01/2007,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66D76rxzwG9zd1QKRdnkprJygjHhkhLzdQmAR38dXJEjiklU4lV25c1x6giX1/4P2GsgRxapjLa4NI3q7T7d4O2+0sZCvlE+TSneniavgVs+S
Resolución Nº 0809-2000,v1.0,"Precisan interpretación del término ""actas"" contenido en la Vigésima Cuarta Disposición Final y Complementaria de la Ley General del Sistema Financiero y del Sistema de Seguros.",Resolución,Vigente,"SF, COOPAC",11/11/2000,09/11/2000,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66PIwO9B2GmahyzPxCppervoFu99ejrglpeItuWpeMgvHZ7bL8pWXv8fWxk/C6oOD+MW7/hfbQIHBzzHUHYGFcJuS0xoW0zzm+RRlmiA8PubhHu2ve44twlUvQlXeUTGYKw==
Circular COOP-041-2000,v1.0,Presentación de Estados Financieros e Información Complementaria,Circular,Vigente,COOPAC,26/06/2000,23/06/2000,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66Ar+LIbOKeBV02kcyJ2IZ6uAgROr/fD+n+3csyPJQIahPjKHKZDBSZlQX/lnUnIQBm0zWaRQ+VggA+pGWzScLnOdYd0NwtCECRRQ4peLCBbZkUTLUa0Hvt1sNgI6mDhNgA==
Oficio Nº 6013-98,v1.0,Modifica el contenido y periodicidad de los documentos que la Federación Nacional de Cooperativas de Ahorro y Crédito del Perú debe presentar a la SBS.,Oficio múltiple,Vigente,COOPAC,,31/07/1998,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66D76rxzwG9zd1QKRdnkprJz9ORoQDipQDY0+3R4pccfrz8tZiHQ+iBBIFGZvpDHbjhStEpWYVrA3Zcu2VMVVPNObK2nPZYrbZqcKZxZZT6+nS+MEWZNbIrrF/IBneQ3yhA==
Oficio Nº 1433-94,v1.0,Información de cooperativas de ahorro y crédito no autorizadas a operar con recursos del público en proceso de liquidación.,Oficio múltiple,Vigente,COOPAC,,23/03/1994,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66AGAkvQPuZp4++cxtNbGdb/SULhUQIPTQkPm0HHneWBGFXJd8kJCMPpyzaq1m7XKMsM7DcnWpKT6R/aHvzqKtqXDk/NRcwVcmhQwKyLdiQcU8FeO5z+DDAHoyNMKzwIomg==
Circular COOP-039-1994,v1.0,Exhibición de tasas de interés.,Circular,Vigente,COOPAC,26/01/1994,21/01/1994,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66Ar+LIbOKeBV02kcyJ2IZ6tT0jUUKYjL2MJclnThnushd/p/wivtk/P9ymuFEhxHTbE05z9MebI6y7cyGKrjGxR+GlDfM5lSRxYy/Wia3PnmkNgzglXeav3nr/XKP9qrPQ==
