numero_norma,version,sumilla,tipo,estado,sistema,fecha_publicacion,fecha_emision,enlace
Resolución SBS N° 4985-2013,v1.0,"Modifica el Título VII del Compendio de Normas del SPP para modificar el Subcapítulo III ""Participación de empresas de seguros en el proceso de licitación pública de la administracion de riesgos de invalidez, sobrevivencia, gastos de sepelio y en el otorgamiento de prestaciones por productos basicos y adicionales en el SPP""",Resolución,Vigente,SPP,21/08/2013,20/08/2013,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66AEoXqganhz45SnR9qdBiDICxRfVEqDxx5p9Umv8K6TWlH4YWr4qdKfuSjgRrSk+THoLX5UDMlYYxgxXIrCdp2P40YZtCR/1cNGu3Xzedt3lhzax8h4i+z7eU5+NUI0lMQ==
Resolución SBS N° 4830-2013,v1.0,"Incorpora el ""Proceso de revocación de la decisión de permanecer en el esquema de cobro de comisión sobre flujo y devolución del diferencial de comisiones"" en las Normas para la Reducción y Elección de la Comisión sobre el Flujo y de la Comisión Equivalente dentro del Esquema Mixto (aprobadas por Res. SBS Nº 8514-2012).",Resolución,Vigente,SPP,16/08/2013,15/08/2013,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66AEoXqganhz45SnR9qdBiDL9SYBzifM/51EXOImvP0Ju4lqjF6I3ePoGVaIL8BaLs4rTqpompFRS79NEvJacZ6y5d0RqyrxLzw2xdnU4+9ULVw/fFG4Dyb3M9dC9Lf6t+w==
Resolución SBS N° 4831-2013,v1.0,"Modifica el Título VII de las Normas Complementarias del SPP para extender la condición de beneficiarios de la pensión de sobrevivencia por encima de los 18 años, a los hijos que sigan estudios del nivel básico o superior de educación.",Resolución,Vigente,SPP,16/08/2013,15/08/2013,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66AEoXqganhz45SnR9qdBiDL4q3312+sF7WHzPtfzbsNOB4Lx6k8ByzDGl41tpTdrsOlEx7NOBYcf1NLuy9AZb8XzVwZ1WoIhJbyZjK+XR0SQaTqJVhsCGRrebwtzSnXklg==
Resolución SBS N°4620-2013,v1.0,Modificaciones al Manual de Contabilidad para las Carteras Administradas.,Resolución,Vigente,SPP,04/08/2013,02/08/2013,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66MSMvjzdNs4+Jcmhb3kTVO/+n5VzT/CCl+rPXA+GEzbnZKUT6K9D4x1m41Ura2gvN/yf5KtLcKzxx2PpRCgl/AgVuCo79W8+I1c61Rot6LCxEATQK7ltjT+s1xgY/0YFhg==
Resolución 4593-2013,v1.0,"Prorrogan entrada en vigencia del Artículo 31º, modifican el Artículo 149º y reemplazan el Anexo XXVIII del Título V del Compendio de Normas de Superintendencia Reglamentarias del Sistema Privado de Administración de Fondos de Pensiones",Resolución,Vigente,SPP,26/07/2013,25/07/2013,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66MSMvjzdNs4+Jcmhb3kTVO9KxpUVMUW/WjfnDYx/lXnApVXPAbroe+GSbivaPYvODzImnHs8+u7zk5daWKM3cJkHaHCEWDjZpPeiJRReBAL3h3KTIgD8ao8olw04ahvnTg==
Resolución 4594-2013,v1.0,Incorporan el Sub Capítulo II-F al Título V del Compendio de Normas de Superintendencia Reglamentarias del Sistema Privado de Administración de Fondos de Pensiones,Resolución,Vigente,SPP,26/07/2013,25/07/2013,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66MSMvjzdNs4+Jcmhb3kTVO97QC9Gv82u4BvVxO/n7lK7NiYY/tJKIouVC6qicS71Vj4D0FRigOJfl9A2ToReOmgCiG4ngEl5lOp0YeHyuPjAublVeFJm6JjC1Xd7cSZGwA==
Resolución SBS N° 4476-2013,v1.0,"Dispone que los trabajadores que se incorporen en calidad de independiente a partir del 1 de agosto de 2013 al SPP, se deberán afiliar a la AFP Hábitat como adjudicataria de la primera licitación de afiliados.",Resolución,Vigente,SPP,18/07/2013,17/07/2013,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66MSMvjzdNs4+Jcmhb3kTVO8lb26DQNyKe1npqcbUQfmfudAaL5N2dNn04/431kqFCYwxlX0QPF7JOmCUZCySLD90Fi3tBGdaEtYjIb7SB6eNS27Uq4WHWAoeOlPZ7VqnyQ==
Circular G-171-2013,v1.0,Actualización del capital social mínimo correspondiente al trimestre julio- setiembre de 2013.,Circular,Vigente,"SF, SS, SPP",08/07/2013,04/07/2013,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66PIwO9B2GmahyzPxCppervqhXEOhsR66ykwGkP0iZEFnqSSZRl04OvqbDQO6A0iLL7vJnwxKuFPWhl/Mq6EkstK7x/GP+EUN9o7+UTjPoUXGopk1NTEv4CHWK7dazZXIbA==
Circular G-170-2013,v1.0,"Modificación de la Circular G-165-2012 sobre Informe de riesgos por nuevos productos o cambios importantes en el ambiente de negocios, operativo o informático.",Circular,Vigente,"SF, SS, SPP",07/07/2013,04/07/2013,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66PIwO9B2GmahyzPxCppervq6WlzuEnb2gSobtm/X2w2G9UTpbO0F9vnm03GXFpTe/KMTO+ZWSBAk18HmSe6Rbmkfpbvc6zOiKQ+8XBd5GD3qKjezH4zwuapCOWnRn+z47g==
Resolución SBS N° 2935-2013,v1.0,"Modifica las Normas para la Reducción y Elección de la Comisión sobre el Flujo, aprobado mediante Resolución SBS Nº 8514-2012",Resolución,Vigente,SPP,16/05/2013,15/05/2013,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66AEoXqganhz45SnR9qdBiDLm+MSLAY0uoiuC5k1WnrVSdYAlflRi5NNKJr/ywCDMPUHQ36YxvCVxaFKmoL14YXQqIrfa5nwYM3FIZrh3w3wTTDk1DSHRnYgPeg/8FWyr/A==
Resolución SBS N° 2936-2013,v1.0,Modifica el Título V del Compendio de Normas de Superintendencia Reglamentarias del Sistema Privado de Administración de Fondos de Pensiones,Resolución,Vigente,SPP,16/05/2013,15/05/2013,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66AEoXqganhz45SnR9qdBiDLorvSzVSvIXI1cYAqMp+3uX1TdVvHo61JBsoWBXMSbw/vYCbh60nkE/qFLU4dwdOtPQsXnuX1DmFFIquBWOdUkQKZ0Mzspudmj50t2iRRh+A==
Circular AFP-130-2013,v1.0,Establece criterios aplicables para el cargo de la comisión por saldo administrado y operaciones que generan saldo afecto,Circular,Vigente,SPP,16/05/2013,15/05/2013,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66FlhP23D57c31Jkn1lQ8IfS51FaTKrK00GbEskpebWZUtzpgl0PKoAJo9zRu4Q7rV6KEYDWMQfRzmdbPRVR9mxElOGjqL5lMvZ3CAzLn++kE54V6E1s4+TNJojTDkUPLEg==
Circular AFP-131-2013,v1.0,"Modificatoria del procedimiento operativo aplicable a las AFP de origen y de destino en el proceso de traspaso, traslado y cambios de fondos de pensiones de un afiliado en el SPP",Circular,Vigente,SPP,16/05/2013,15/05/2013,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66FlhP23D57c31Jkn1lQ8IfRhbi73DtshELcLuPHOH2MAMUYgxFyZ9UkdOTi6d9hEmDlejaTk4muY1H6UQfT/76KxxgryoXX8TvBkvUSfg+++054pJl4PX6lnZDsXy2aDaw==
Resolución SBS N° 2588-2013,v1.0,Disponen que empresas supervisadas podrán suscribir el Convenio de responsabilidad sobre información remitida mediante el aplicativo Portal del Supervisado de la Superintendencia de Banca y Seguros y Administradoras Privadas de Fondos de Pensiones,Resolución,Vigente,"SF, SS, SPP",01/05/2013,25/04/2013,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66AEoXqganhz45SnR9qdBiDJ9ic51PguDE9+EOdI7LdwLadQeoL9H0fANmStz9VJ3Il3ANB3WALA8KNksSqLNPmNreuEK4yZ7uOWGcGCtbdfMs6K/Ru2TjeR8ceWE+pMwsw==
Resolución SBS N° 2562-2013,v1.0,"Modifican artículos del Compendio de Normas de Superintendencia Reglamentarias del SPP y el segundo párrafo del artículo quinto de la Res. SBS N° 9354-2012, referido a lo dispuesto en la Circular N° AFP-128-2012",Resolución,Vigente,SPP,25/04/2013,24/04/2013,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66AEoXqganhz45SnR9qdBiDLBACBYCpiVVRjzlIwRqfu9ybU/0jsAKQxDjwR8ZLtz1JwpLmuNjhN24JsUrrecxu3QmpbulDUMpQcZmhTQN/09klxmORfHhhhaeQvaJYnSbw==
Circular G-169-2013,v1.0,Actualización del capital social mínimo correspondiente al trimestre abril- junio de 2013.,Circular,Vigente,"SF, SS, SPP",08/04/2013,05/04/2013,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66PIwO9B2GmahyzPxCppervoe/SoUrXOY1HccwHit2+AYSOphbs5/0DHECmmmMF8hepRTgBWRdFQmSLrMk49jDoLkJ23anx9UCCKzmpy961WPaql5tV0EHKvOItJLEDO4xg==
Resolución SBS N° 2150-2013,v1.0,Prorroga plazo de elección y de revocación de la elección del esquema de cobro de la comisión sobre el flujo o remuneración a que se refieren las Normas para la Reducción y Elección de a Comisión sobre el Flujo,Resolución,Vigente,SPP,29/03/2013,27/03/2013,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66AEoXqganhz45SnR9qdBiDKgiwu8wgfS0Y2qt8R0FNlXl/wGLsTrYWYrsY+2NnzRuCnsNZ/OnEylgCkwj/9Xni2lEXIwIE6Gvexk8TOy3kkx6FBH+OdNmXU3ABhE9+H/aQ==
Circular AFP-129-2013,v1.0,Adaptación de procedimientos de intercambio de información entre las AFP y la Superintendencia.,Circular,Vigente,SPP,09/03/2013,07/03/2013,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66FlhP23D57c31Jkn1lQ8IfQmq7nJ4rhJOYUgjis4pMYSkqDemjC3UWAHFnNoEKiv60p/ApeA15ZJTtavqVlvJNdOEAhvvpDd3O5Av97b7f4wM59Y/AnYarnadOCQ6BTxXg==
Resolución SBS N° 771-2013,v1.0,Modifican la Res. SBS N° 8513-2012 y los Manuales de Contabilidad para las Administradoras Privadas de Fondos de Pensiones y para las Carteras Administradas,Resolución,Vigente,SPP,02/02/2013,30/01/2013,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66MSMvjzdNs4+Jcmhb3kTVO+ixJ0XHjhxLO6fWrrq9KB/x9PrViASwep6hZ9wi1UFa/r9+7ZDtWLVsBldlda5qxIPethseLmJlFsSUDf4yZiw
Resolución SBS N° 561-2013,v1.0,Modifican artículo 77 K° del Título VI del Compendio de Normas de Superintendencia Reglamentarias del SPP,Resolución,Vigente,SPP,26/01/2013,23/01/2013,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66AEoXqganhz45SnR9qdBiDIrd1/X41KCDtDAP2KEgfoVBCUnkpmK2q+ir7WGJVGpU9Mgk8HwqzUlEeydYt3mj7vLG7blpS3glOOlKAB6Pej5
Resolución SBS N° 568-2013,v1.0,"Excluyen el procedimiento Nº 87 Elevación de Observaciones a las Bases y modifican el procedimiento Nº 101 Recurso de apelación que impugna los actos dictados durante el desarrollo de los procesos de selección, desde la convocatoria hasta antes de la celebración del contrato ante la Entidad del TUPA de la SBS",Resolución,Vigente,"SF, SS, SPP",25/01/2013,23/01/2013,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66AEoXqganhz45SnR9qdBiDJM8EBKgeBvdCM8F+xUZsBt/3zepdBCEm2Fl5fkTyJom7BHvF7MmfsCdw6tqdVTr0vYRbVmico/2pevFljOwwfy
Resolución SBS N° 439-2013,v1.0,"Modifican los procedimientos administrativos N° 21, 91, 129, 132 y 147 del TUPA de la SBS.",Resolución,Vigente,"SS, SPP",24/01/2013,21/01/2013,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66MSMvjzdNs4+Jcmhb3kTVO8gT/7oQfP/N44ETDgryWjL9qI4t/9qGQIW263Sy+E/mNVy2Z/ABOZQvUSOmY09YtMFgNr9iZh/Cwniw9SeLgxP
Circular G-168-2013,v1.0,Actualización del capital social mínimo correspondiente al trimestre enero - marzo de 2013,Circular,Vigente,"SF, SS, SPP",13/01/2013,10/01/2013,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66PIwO9B2GmahyzPxCppervqAHFj1aOqslnCwMax6WPvtWjgjbUN5tqJ/kma9KgPVpufHVcwOiJ6uY/S2q+MRtaSCOgEjoMgm0aZ5I0WQv8wSPH1chfgMl9GQ5f2dCu8qMA==
Resolución SBS N° 9617-2012,v1.0,Incorpora el Capítulo IV a las Normas para la Reducción y Elección de la Comisión sobre el Flujo,Resolución,Vigente,SPP,31/12/2012,28/12/2012,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66D76rxzwG9zd1QKRdnkprJzD90F1wxSdhCwFcSfhF1YgQN4cFYB8N4xwtLPAdS/9DI01BJUNMGYL0JgaZAckyV/T9cHSRiw0MjFnYEN3TGKjc/ZGetgBWa8QKxP4qCBerw==
Resolución SBS N° 9353-2012,v1.0,Modifican las normas de reducción y elección de la comisión sobre el flujo y el Reglamento de Sanciones de la Superintendencia,Resolución,Vigente,SPP,18/12/2012,17/12/2012,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66D76rxzwG9zd1QKRdnkprJxgihRYxHPj099iP/XKG7MwTSU8uJeODOtVmHnoH4yKqusF8iRJRjwZEW1oXpwm3Wsdcy9T4byvFhmBgbrIL8a3habsuEZ+BAmq2jfUKvmv2Q==
Resolución SBS N° 9354-2012,v1.0,Modifican el Título V del Compendio de Normas de Superintendencia Reglamentarias del Sistema Privado de Administración de Fondos de Pensiones y las Bases de la Primera Licitación de Nuevos Afiliados 2012.,Resolución,Vigente,SPP,18/12/2012,17/12/2012,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66D76rxzwG9zd1QKRdnkprJxbWK4ZR5aq0XuuZhD4ww7yTL4DlFoGMaOErW5xQ6CNYYkTSnZy49q6kIBIGyOGXehOQxAzFH0gbF8sI6m2aWOM08dYoC2ketvznb33q6V/1g==
Resolución SBS N° 8512-2012,v1.0,Incorporan artículos al Título II del Compendio de Normas de Superintendencia Reglamentarias del SPP.,Resolución,Vigente,SPP,08/11/2012,07/11/2012,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66D76rxzwG9zd1QKRdnkprJwg+PmVgoSHL0+kqCrz654skAHcSiGnLjVhuVPqCWtQMBatlTl9k9Bwq9h4Zkv/F8dS3vT32/CHQrLKisT6Nul48E3nBlKvLDH1Bmv1OBvD+A==
Resolución SBS N° 8513-2012,v1.0,Modificaciones al Manual de Contabilidad para las Administradoras Privadas de Pensiones y al Manual de Contabilidad para las Carteras Administradas.,Resolución,Vigente,SPP,08/11/2012,07/11/2012,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66D76rxzwG9zd1QKRdnkprJyoddmeAVotgaKKXk+A8ONxJUrsk4ELketPjAZYtjfFVVljo4aFMs9aO2B7+xKFfJn3fKjuwvpvufA8Q4r0h1AZtNXjWDCwbztQl6Lr65BnFw==
Resolución SBS N° 8514-2012,v1.0,Aprueba Normas para la Reducción y Elección de la Comisión sobre el Flujo.,Resolución,Vigente,SPP,08/11/2012,07/11/2012,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66D76rxzwG9zd1QKRdnkprJyDw1YwZnyf2zVgq4cur3go/SWNSKP/POfZ/XfFCx0IxvdVzO7aUCRggMbenCviWWmUidwmLxMF/6FmN+1bIsCD4SfbcMcM23r3z+wa7OlDLA==
Resolución SBS N° 8515-2012,v1.0,Modificaciones al Título V del Compendio de Normas de Superintendencia Reglamentarias del SPP.,Resolución,Vigente,SPP,08/11/2012,07/11/2012,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66D76rxzwG9zd1QKRdnkprJx29MVM/4jUDSiJo+u6eEQ1kA+yCpG1KjKmdTOhn+5dNSniatT+bNhoZiOjme9B56hMMaNjnehhYs9xA1HeeBmvJecH1Z+8e/xPdvhc89MkzQ==
Resolución SBS N° 8516-2012,v1.0,Incorpora el Subcapítulo II-B al capítulo I del Título V del Compendio de Normas de Superintendencia Reglamentarias del SPP.,Resolución,Vigente,SPP,08/11/2012,07/11/2012,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66D76rxzwG9zd1QKRdnkprJwah8mxwahijWnj1Pp90svNNeNq0/Uh0dqtF0HZFUcbLS+mKcXYm3IbUXmbl2bD+SXOLOfq8ZyB9ouoUbtIB331d3J5+kysiCzcbi+LF8QQWg==
Resolución SBS N° 8517-2012,v1.0,Modificaciones al Título V del Compendio de Normas de Superintendencia Reglamentarias del SPP,Resolución,Vigente,SPP,08/11/2012,07/11/2012,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66D76rxzwG9zd1QKRdnkprJzAv+1IDVPJPTYc6h3/pOctRQSccKYgf4GaLoWR09Yckw+nfkmhBznSyekF1ckpAxJXx7Fr+afdiBGD/dB8WCxdPXOFArVmAQqaK6w7z0QDHg==
Circular AFP-127-2012,v1.0,Lineamientos para la aplicación de comisiones sobre el saldo administrado en el caso de los aportes obligatorios,Circular,Vigente,SPP,08/11/2012,07/11/2012,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66FlhP23D57c31Jkn1lQ8IfRkjwpAxR4yJbvqnZOCbnOHosTaywGDxF1aeUaa8oqEg+ycVh1dWbJeTHVwBNdZ1F/5up8DSd+NwPcC9be7nVWF1YUBpnNDAYcmSgxY7cTw5g==
Circular AFP-128-2012,v1.0,"Bases de la Primera Licitación de Nuevos Afiliados 2012, Ley N° 29903",Circular,Vigente,SPP,08/11/2012,07/11/2012,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66FlhP23D57c31Jkn1lQ8IfQy9jlEt+j42qJiy4Xd9Tyn/HpbYiPo0WNFNoVxcjB7t+Bjk2HsSVLDzcdFNtHjvrB5fOMF8r49C5tqCT10n1VMZRCgY7JdOXaVJKl99z51BQ==
Resolución SBS N° 8421-2012,v1.0,"Modifican inciso a) del artículo 195° del Título VII del Compendio de Normas de Superintendencia Reglamentarias del SPP y aprueban como Anexo 18 el formato Declaración Jurada del afiliado y/o beneficiario que suscribe una Solicitud de Evaluación y Calificación de Invalidez en el Sistema Privado de Pensiones""",Resolución,Vigente,SPP,08/11/2012,05/11/2012,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66MSMvjzdNs4+Jcmhb3kTVO/bhClliqDE/4RQm4n9AVFXEDzBe2ALytDVjTFOxd0f4WDTD+wO90ZpflbifNUOxBZoPE92QYWYeyo0GB/3ymmiJlzIJZuh4wpV7a5s47lZyA==
Circular G-167-2012,v1.0,"Modifican la Circular N° G-140-2009, Circular de Gestión de la Seguridad de la Información",Circular,Vigente,"SF, SS, SPP",08/11/2012,05/11/2012,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66PIwO9B2GmahyzPxCppervpPRTfbUgbDMh7ki/Fm0SqwovuIGx5v3zazr+rUoGYcpiL7PlHTVECYxZjurkuo9bfvpG8Lat0VQU2bDdv0eMBDsB5ir3QR8JX+7gg1FDjwnw==
Circular AFP-126-2012,v1.0,"Procedimiento de traslado de aportes obligatorios al fondo de pensiones, hacia el régimen de pensiones del Decreto Legislativo Nº 894",Circular,Vigente,SPP,20/10/2012,16/10/2012,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66FlhP23D57c31Jkn1lQ8IfQofgQflYoAtS2totlWafwvTKv5ohRdtZ7EijH95b5yYS/f3frpKayS9UCB+2OBrhWJZTSBZEPdeZ6sdozGVq1DXDSg7hVhkU1iRsF5T82FlQ==
Circular G-166-2012,v1.0,Actualización del capital social mínimo correspondiente al trimestre octubre - diciembre de 2012,Circular,Vigente,"SF, SS, SPP",13/10/2012,09/10/2012,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66PIwO9B2GmahyzPxCppervo7FA19DEdwWGo8bHOBruk+nD1hmw0xPSJ4uXHhxSjSbvL0DTn88DGABUEnxzJdu5kW53ibVgjmFDVL5VSEa9y22oF0uyHhNF0Ggg/2WsJAPA==
Circular G-165-2012,v1.0,"Informe de riesgos por nuevos productos o cambios importantes en el ambiente de negocios, operativo o informático.",Circular,Vigente,"SF, SS, SPP",24/09/2012,20/09/2012,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66PIwO9B2GmahyzPxCppervrpsrfuJ/WueywMOVy/f7PTc5UvLqHMOjtlnTzNHVYgWqaXmgK2maHjARMZBkr/tu1VUIT90Ll/iD1ak4TaMkgOBGKOZImfVDEW/+H5dDyX+g==
